(11) Welche Übersetzungen sind korrekt für g im Bild? Keine Nullwerte erlaubt.;(1. ) Die erste Übersetzung. [g1, I.i1 unterstrichen, I.i2 unterstrichen];(2. ) Die zweite Übersetzung. [g1, B.b1 unterstrichen, B.b2 unterstrichen];(3. ) Die dritte Übersetzung. [g1, B.b1 unterstrichen, B.b2 unterstrichen, I.i1 unterstrichen, I.i2 unterstrichen];(4. ) Die vierte Übersetzung. [g1, B.b1, B.b2, I.i1 unterstrichen, I.i2 unterstrichen];Keine der genannten Antworten.;3;eer2.png;
(12) Welche Übersetzungen sind korrekt für F im Bild? Keine Nullwerte erlaubt.;(1. ) Die erste Übersetzung. [f1, f2];(2. ) Die zweite Übersetzung. [f1, f2, I.i1 unterstrichen, I.i2 unterstrichen];(3. ) Die dritte Übersetzung. [f1, f2, I.i1 unterstrichen, I.i2 unterstrichen, I.i3];(4. ) Die vierte Übersetzung. [f1, f2, I.i1 unterstrichen, I.i2 unterstrichen, I.i3, U.u1 unterstrichen, U.u2 unterstrichen];Keine der genannten Antworten.;2;eer3.png;
(13) Welche Übersetzungen sind korrekt für U im Bild? Keine Nullwerte erlaubt.;(1. ) Die erste Übersetzung. [u1, u2, u3];(2. ) Die zweite Übersetzung. [u1 unterstrichen, u2 unterstrichen, u3, F.i1 unterstrichen, F.i2 unterstrichen];(3. ) Die dritte Übersetzung. [u1 unterstrichen, u2 unterstrichen, u3, F.i1 unterstrichen, F.i2 unterstrichen, I.i1, I.i2];(4. ) Die vierte Übersetzung. [u1 unterstrichen, u2 unterstrichen, u3, F.i1 unterstrichen, F.i2 unterstrichen, I.i1, I.i2, F.i1, F.i2];Keine der genannten Antworten.;4;eer4.png;
(14) Welche Übersetzungen sind korrekt für n im Bild? Keine Nullwerte erlaubt.;(1. ) Die erste Übersetzung. [B.b1 unterstrichen, B.b2 unterstrichen];(2. ) Die zweite Übersetzung. [B.b1 unterstrichen, B.b2 unterstrichen, B.b3, U.u1 unterstrichen, U.u2 unterstrichen, U.u3];(3. ) Die dritte Übersetzung. [B.b1 unterstrichen, B.b2 unterstrichen, U.u1, U.u2, U.i1, U.i2];(4. ) Die vierte Übersetzung.(4. ) Die vierte Übersetzung. [B.b1 unterstrichen, B.b2 unterstrichen, U.u1 unterstrichen, U.u2 unterstrichen, U.i1 unterstrichen, U.i2 unterstrichen];Keine der genannten Antworten.;3;eer5.png;
(15) Was liefert die Abfrage im Bild zurück?;Die Namen aller Actionfilme, die von allen Kunden gesehen wurden.;Die Namen aller Actionfilme, die von keinen Kunden gesehen wurden.;Die ids jener Kunden, die jeden Actionfilm gesehen haben.;Die ids jener Kunden, die keinen Actionfilm gesehen haben.;Keine der genannten Antworten.;3;rel1.png;
(16) Was liefert die Abfrage im Bild zurück?;MalerInnen deren Kunstwerke nur Teil von Ausstellungen in MUMOK waren.;MalerInnen deren Kunstwerke kein Teil von Ausstellungen in MUMOK waren.;Namen der MalerInnen mit Kunstwerken, die in MUMOK ausgestellt sind.;Namen der Kunstwerke von MalerInnen, die nie Teil der Ausstellung in MUMOK waren.;Keine der genannten Antworten.;1;rel2.png;
(17) Was liefert die Abfrage im Bild zurück?;Die PID aller Personen, die aus jeder Bibliothek maximal ein Buch ausgeliehen haben.;Die Namen aller Personen, die aus jeder Bibliothek zumindest ein Buch ausgeliehen haben.;Die Namen aller Personen, die aus mindestens einer Bibliothek genau ein Buch ausgeliehen haben.;Die BID aller Bücher, die zumindest einmal von einer Person ausgeliehen wurden.;Keine der genannten Antworten.;2;rel3.png;
(18) Welche Werte liefert die Abfrage im Bild zurück?;[ kname = 'Alpha ',  kid = 'A ' ];[ kname = 'Bravo ',  kid = 'B ' ];[ kname = 'Charlie ',  kid = 'C ' ];[ kname = 'Delta ', kid = 'D ' ];[ kname = 'Echo ', kid = 'E ' ];145;rel4.png;
(19) Welche Abfragen im Tupelkalkül geben die Information im Bild aus? [Es sollen die Namen jener Kunden gefunden werden, welche schon mindestens einen Film mit 1 Stern beurteilt haben.];(1. ) Die erste Abfrage.;(2. ) Die zweite Abfrage.;(3. ) Die dritte Abfrage.;(4. ) Die vierte Abfrage.;Keine der genannten Antworten.;1;rel5.png;
(20) Welche Abfragen im Domänenkalkül geben die Information im Bild aus? [Es sollen jene Kunstwerke (KID und Name) abgefragt werden, die noch nie in einem Museum in Wien ausgestellt wurden.];(1. ) Die erste Abfrage.;(2. ) Die zweite Abfrage.;(3. ) Die dritte Abfrage.;(4. ) Die vierte Abfrage.;Keine der genannten Antworten.;4;rel6.png;
(21) Was ist die minimale und maximale Größe des Ausdrucks im Bild?;Minimal 0, und maximal 3;Minimal 5, und maximal 8;Minimal 3, und maximal 8;Minimal 3, und maximal 11;Keine der genannten Antworten.;2;gr1.png;
(22) Was ist die minimale und maximale Größe des Ausdrucks im Bild?;Minimal 0, und maximal 8;Minimal 3, und maximal 8;Minimal 8, und maximal 8;Minimal 8, und maximal 11;Keine der genannten Antworten.;3;gr2.png;
(23) Was ist die minimale und maximale Größe des Ausdrucks im Bild?;Minimal 0, und maximal 3;Minimal 3, und maximal 10;Minimal 0, und maximal 20;Minimal 0, und maximal 30;Keine der genannten Antworten.;4;gr3.png;
(24) Was ist die minimale und maximale Größe des Ausdrucks im Bild?;Minimal 0, und maximal 3;Minimal 0, und maximal 7;Minimal 3, und maximal 4;Minimal 3, und maximal 7;Keine der genannten Antworten.;1;gr4.png;
(25) Was ist die minimale und maximale Größe des Ausdrucks im Bild?;Minimal 0, und maximal 3;Minimal 0, und maximal 7;Minimal 3, und maximal 4;Minimal 3, und maximal 7;Keine der genannten Antworten.;4;gr5.png;
(26) Welche Aussagen sind korrekt für die funktionale Abhängigkeit F im Bild?;F ist für die gegebene Ausprägung erfüllt.;F ist für die gegebene Ausprägung nicht erfüllt.;F ist nach Löschen von Zeile 3 erfüllt. ;F ist nach Löschen von Zeile 6 erfüllt. ;Keine der genannten Antworten.;234;fd1.png;Eine funktionale Abhängigkeit alpha -> beta ist in einer Relation erfüllt, wenn die alpha-Werte die beta-Werte eindeutig (funktional) bestimmen. Wenn zwei Tupel die gleichen Werte für alle Attribute in alpha haben, so müssen sie auch die gleichen Werte für alle Attribute in beta haben.
(27) Welche Aussagen sind korrekt für die funktionale Abhängigkeit F im Bild?;F ist für die gegebene Ausprägung erfüllt.;F ist für die gegebene Ausprägung nicht erfüllt.;F ist nach Löschen von Zeile 4 erfüllt. ;F ist nach Löschen von Zeile 6 erfüllt. ;Keine der genannten Antworten.;24;fd2.png;Eine funktionale Abhängigkeit alpha -> beta ist in einer Relation erfüllt, wenn die alpha-Werte die beta-Werte eindeutig (funktional) bestimmen. Wenn zwei Tupel die gleichen Werte für alle Attribute in alpha haben, so müssen sie auch die gleichen Werte für alle Attribute in beta haben.
(28) Welche Aussagen sind korrekt für die funktionale Abhängigkeit F im Bild?;F ist für die gegebene Ausprägung erfüllt.;F ist für die gegebene Ausprägung nicht erfüllt.;F ist nach Löschen von Zeile 5 erfüllt. ;F ist nach Löschen von Zeile 6 erfüllt. ;Keine der genannten Antworten.;134;fd3.png;Wenn eine Funktionale Abhängigkeit erfüllt ist, so ist diese auch durch Löschen beliebiger Tupel weiterhin erfüllt. 
(29) Welche Aussagen sind korrekt für die funktionale Abhängigkeit F im Bild?;F ist für die gegebene Ausprägung erfüllt.;F ist für die gegebene Ausprägung nicht erfüllt.;F ist nach Hinzufügen von Zusatzzeile 7 zur Ausprägung erfüllt.;F ist nach Hinzufügen von Zusatzzeile 8 zur Ausprägung erfüllt.;Keine der genannten Antworten.;14;fd4.png;Eine funktionale Abhängigkeit alpha -> beta ist in einer Relation erfüllt, wenn die alpha-Werte die beta-Werte eindeutig (funktional) bestimmen. Wenn zwei Tupel die gleichen Werte für alle Attribute in alpha haben, so müssen sie auch die gleichen Werte für alle Attribute in beta haben.
(30) Welche Aussagen sind korrekt für die funktionale Abhängigkeit F im Bild?;F ist für die gegebene Ausprägung erfüllt.;F ist für die gegebene Ausprägung nicht erfüllt.;F ist nach Hinzufügen von Zusatzzeile 7 zur Ausprägung erfüllt.;F ist nach Hinzufügen von Zusatzzeile 8 zur Ausprägung erfüllt.;Keine der genannten Antworten.;134;fd5.png;Ein Attribut ist immer funktional abhängig von sich selbst und von jeder Obermenge von sich selbst. In diesem Fall handelt es sich um einer trivialen Abhängigkeit. Diese bleibt auch nach dem Hinzufügen oder Löschen beliebiger Tupel erfüllt.
(31) Sind die funktionalen Abhängigkeiten F1 und F2 im Bild äquivalent?;Ja, F1 und F2 besitzen dieselbe Hülle.;Nein, BD -> CE ist kein Element der Hülle von F1.;Nein, CE -> D ist kein Element der Hülle von F1.;Nein, BD -> AC ist kein Element der Hülle von F2.;Keine der genannten Antworten.;2;eq1.png;Zwei Mengen von funktionalen Abhängigkeiten sind äquivalent, wenn sie dieselbe Hülle besitzen.
(32) Sind die funktionalen Abhängigkeiten F1 und F2 im Bild äquivalent?;Ja, F1 und F2 besitzen dieselbe Hülle.;Nein, A -> BE ist kein Element der Hülle von F2.;Nein, AC -> D ist kein Element der Hülle von F2.;Nein, BC -> D ist kein Element der Hülle von F1.;Keine der genannten Antworten.;4;eq2.png;Zwei Mengen von funktionalen Abhängigkeiten sind äquivalent, wenn sie dieselbe Hülle besitzen.
(33) Sind die funktionalen Abhängigkeiten F1 und F2 im Bild äquivalent?;Ja, F1 und F2 besitzen dieselbe Hülle.;Nein, E -> E ist kein Element der Hülle von F2.;Nein, AB -> D ist kein Element der Hülle von F2.;Nein, A -> C ist kein Element der Hülle von F1.;Keine der genannten Antworten.;1;eq3.png;Zwei Mengen von funktionalen Abhängigkeiten sind äquivalent, wenn sie dieselbe Hülle besitzen. Triviale funktionale Abhängigkeiten sind immer erfüllt, und in jeder Hülle enthalten.
(34) Welche Aussagen über Kanonische Überdeckungen (KÜ) sind richtig?;Manche Mengen von FDs haben keine Kanonische Überdeckung.;Wenn sie existiert, ist die KÜ einer Menge von FDs eindeutig.;Eine Menge von FDs kann mehrere äquivalente KÜs haben.;Es kann in einer KÜ mehrere FDs mit der gleichen linken Seite geben.;Keine der genannten Antworten.;3;;Bei der Kanonische Überdeckung KÜ handelt es sich um eine minimale Darstellung der Funktionalen Abhängigkeiten FDs. .... Für jede Menge an Funktionalen Abhängigkeiten existiert also auch eine KÜ. Wenn es keine Redundanzen in ihrer Darstellung mehr gibt, handelt es sich bereits um eine KÜ, wenn nicht, können diese Redundanzen durch Linksreduktion und Rechtsreduktion entfernt werden, um eine KÜ zu erhalten. .... Eine KÜ ist nicht eindeutig, da das Ergebnis davon abhängen kann, in welcher Reihenfolge man die FDs in den Reduktionsschritten entfernt. .... Für die selbe Menge an FDs kann es somit unterschiedliche KÜs geben, die aber wohlgemerkt alle minimal sind, was bedeutet, dass man nichts mehr entfernen kann, ohne ihre Hülle zu verändern. .... Der erste Schritt vor der Linksreduktion ist die Dekomposition, dabei werden alle FDs so aufgespalten, dass immer nur ein Attribut auf der rechten Seite übrig bleibt. Am Schluss werden die verbleibenden FDs wieder mittels Vereinigungsregel zusammengefasst, sodass jede linke Seite nur einmal vorkommt, um die KÜ kompakter darzustellen.
(35) Welche Aussagen über die Berechnung von KÜs sind richtig?;Der erste Schritt ist die Vereinigung, um die rechten Seite aufzuspalten.;Bei der Linksreduktion können sowohl FDs hinzugefügt und entfernt werden.;Bei der Rechtsreduktion werden, wenn angewandt, einzelne Attribute entfernt.;Bei der Rechtsreduktion werden, wenn angewandt, ganze FDs entfernt.;Keine der genannten Antworten.;4;;Die vier Schritte zur Berechnung der Kanonischen Überdeckung sind: Dekomposition, Linksreduktion, Rechtsreduktion, und Vereinigung, in dieser Reihenfolge. .... Bei der Dekomposition werden die rechten Seiten der FDs aufgespalten, sodass jede übrig bleibende FD die Form alpha -> B hat, also nur ein Attribut auf der rechten Seite, bei beliebiger linker Seite. .... Bei der Linksreduktion werden werden keine FDs hinzugefügt oder entfernt. .... Es wird überprüft, ob sich der rechte Teil, also B, auch dann herleiten lässt, wenn die linke Seite, alpha, weniger Attribute enthält. .... Dazu versucht man, ein Attribut der linken Seite zu entfernen, und überprüft dann, ob B immer noch in der Hülle der neuen, gekürzen linken Seite enthalten ist. .... Wenn ja, war dieses Attribut redundant und darf entfernt werden. Es werden in diesem Schritt also weder neue FDs eingefügt, noch bestehende FDs entfernt. .... Bei der Rechtsreduktion wird überprüft, ob eine FD selbst redundant ist, also, ob die Hülle der restlichen FDs äquivalent bleibt, wenn diese FD entfernt wird. .... Wenn ja, war sie redundant und kann entfernt werden. Es werden in diesem Schritt also, wenn es möglich ist, ganze FDs entfernt, aber keine einzelnen Attribute. .... Und am Schluss werden mittels Vereinigungsregel alle rechten Seiten, die die gleichen linken Seiten haben, zusammengefasst. 
(36) Bei welchen Mengen von FDs im Bild kann es sich um KÜs handeln?;Menge 1 ist eine Kanonische Überdeckung.;Menge 2 ist eine Kanonische Überdeckung.;Menge 3 ist eine Kanonische Überdeckung.;Menge 4 ist eine Kanonische Überdeckung.;Keine der genannten Antworten.;1;36.png;1. Richtig, das ist eine Kanonische Überdeckung. Eine erneute einfache Berechnung der KÜ zeigt, dass sich nichts mehr vereinfachen oder streichen lässt. .... 2. Falsch. Bei der ersten Menge wurde die Vereinigung nicht richtig durchgeführt, da es zwei FDs gibt, die die gleiche linke Seite haben. .... 3. Falsch. Hier gibt es auf den ersten Blick noch Redundanzen durch AB?C, A?C und B?C . Bei der Linksreduktion würden A?C und B?C erhalten bleiben, aber AB?C könnte man noch kürzen, sogar auf zwei Arten. Man kann A kürzen, weil C dann immer noch in der Hülle von B enthalten ist, oder B, weil C dann immer noch in der Hülle von A enthalten ist. Hier wurde also die Linksreduktion nicht vollständig durchgeführt. .... 4. Falsch. Hier wurde eine Dekomposition durchgeführt, alle rechten Seiten enthalten nur ein Attribut, eine Linksreduktion, keine der linken Seiten kann noch irgendwie gekürzt werden, aber die Rechtsreduktion wurde noch nicht durchgeführt, da es noch Redundanzen gibt. Die ersten drei Regeln, A -> B, B -> C und C -> D können nicht vereinfacht werden, aber die vierte Regel ist redundant, denn, wenn man diese Regel streichen würde, bleibt die rechte Seite, also D, immer noch in der Hülle der linken Seite, A, erhalten. 
(37) Berechne eine Kanonische Überdeckung zum Bild. Welche Schritte wären in einer Linksreduktion erlaubt?;Aus AC -> E kann man AC -> A machen.;Aus AC -> E kann man A -> E machen.;CD -> E kann man gar nicht vereinfachen.;Aus CD -> E kann man C -> E machen.;Keine der genannten Antworten.;2;37.png;Nur Antwort zwei stimmt. Um eine Linksreduktion durchzuführen, versuchen wir, eines der Attribute auf der linken Seite der FD zu streichen, und überprüfen dann, ob die rechte Seite immer noch in der Hülle der Attribute der verbliebenen linken Seite enthalten ist. .... ACHTUNG: Zur Berechnung der Hülle nimmt man immer die alten FDs, vom Anfang oder vom jeweils vorigen Schritt, aber nicht nicht die, die man gerade ändern möchte. .... Formal: Sei eine FD: alpha -> B . Dann finde die Hülle AttrHülle(F, alpha - A) . Und schau, ob die rechte Seite in dieser Hülle enthalten ist. B e  AttrHülle(F, alpha - A) . .... Wenn ja, ist die Kürzung OK, und die FD wird in ihrer neuen Form mit gestrichenem Attribut Teil der Menge. Wenn nein, ist die Kürzung verboten, da sonst Information verloren geht. .... Antwort 1 macht gar keinen Sinn, das ist keine Linksreduktion. Antwort 2 ist richtig. Man muss die Hülle der neuen linken Seite berechnen, in diesem Fall A, und die ist AttrHülle(F, A) = ABDCE, Attribut E ist also enthalten. Antwort 3 ist falsch, man kann CD -> E ebenfalls vereinfachen. Antwort 4 ist falsch, es ist genau die andere erlaubt, also D -> E, aber nicht C? E. Wir berechnen ebenfalls wieder die Hülle der neuen linken Seite, und überprüfen, ob die rechte Seite darin enthalten ist oder nicht. Wenn man D streicht, braucht man die Hülle von C, und die ist AttrHülle(F, C) = C. Wenn man C streicht, braucht man die Hülle von D, und die ist AttrHülle(F, D) = DCE. .... Das Attribut E ist in der Hülle von D, aber nicht in der von C, enthalten, also darf man nur C streichen und erhält D -> E.
(38) Welche Aussagen zu dieser Rechtsreduktion im Bild sind richtig?;A -> B kann gestrichen werden.;Die Rechtsreduktion wurde bereits durchgeführt, man kann nichts mehr machen.;A -> E kann gestrichen werden.;A -> D kann gestrichen werden.;Keine der genannten Antworten.;3;38.png;Bei der Rechtsreduktion versucht man, jeweils die ganze FD zu streichen, und Überprüft dann, ob die rechte Seite immer noch in der Hülle der linken Seite enthalten ist, wenn man diese Regel streicht. .... Antwort zwei ist falsch, man kann noch etwas machen, und zwar: .... Wenn man A -> B streiche möchte, muss man die Hülle von A ohne diese Regel berechnen, und die ist AttrHülle(F', A) = ADEC. Anders gesagt, man kann B nicht mehr von A ableiten. B ist nicht enthalten, also ist die Streichung verboten. .... Man hätte auch bereits sehen können, dass B nur hier auf der rechten Seite vorkommt, es kann also keine andere Möglichkeit geben, um B herzuleiten. .... Wenn man A -> E streiche möchte, muss man die Hülle von A ohne diese Regel berechnen, und die ist AttrHülle(F', A) = ABDEC, also in diesem Fall sogar das komplette Schema. B ist enthalten, also ist die Streichung OK. .... Für A -> D gilt das gleiche wie für A -> B. .... Somit ist A -> E die einzige Operation, die man hier durchführen darf.
(39) Welche Aussagen zu Schlüsseln sind richtig?;Ein Schlüssel bestimmt das ganze Schema.;Jeder Superschlüssel ist auch ein Schlüssel.;Jeder Schlüssel muss minimal sein.;Ein Schlüssel ist minimal, wenn er aus genau einem Attribut besteht.;Keine der genannten Antworten.;13;;Ja, ein Schlüssel bestimmt alle Attribute des Schemas. .... Nein, es ist anders herum, jeder Schlüssel ist auch ein Superschlüssel, aber nicht umgekehrt. .... Ja, ein Schlüssel muss minimal sein, sonst ist er nämlich ein Superschlüssel und kein Schlüssel. Minimal heißt aber, dass sich kein Attribut mehr entfernen lässt, wobei der gekürzte Schlüssel dann immer noch das komplette Schema bestimmt. Alle Attribute, die nicht auf der rechten Seite vorkommen, müssen Teil des Schlüssels sein, da sie sonst nie Teil einer Hülle sein können. .... Um einen Schlüssel zu bestimmen, kann man erst einen Trivialen Superschlüssel bestimmen, der aus dem ganzen Schema besteht, und dann Attribute kürzen, bis sich nichts mehr kürzen lässt.
(40) Welcher Aussagen über mögliche Schlüssel dieses Schemas sind richtig?;AE ist ein Superschlüssel.;D ist ein Schlüssel.;AD ist ein Schlüssel.;Dieses Schema hat keine Schlüssel.;Keine der genannten Antworten.;12;40.png;Ja, AE ist ein Superschlüssel, weil die Hülle von AE das ganze Schema ist. Über AE -> B kommt B dazu, mit AB -> DE bekommt man DE, und mit D -> ABC schlussendlich auch noch C. .... Ja, D ist ein Schlüssel, D bestimmt das ganze Schema, über D -> ABC bekommt man ABCD, und mit AB -> DE auch noch E. Außerdem muss D minimal sein, das gibt es nichts mehr, das man kürzen könnte. .... Nein, AD kann kein Schlüssel mehr sein, weil D ja bereits ein Schlüssel war, und AD somit nicht mehr minimal sein kann, man kann noch das A streichen. .... Antwort vier macht keinen Sinn, jedes Schema muss einen Schlüssel haben, jedes Schema hat zumindest einen offensichtlichen trivialen Superschlüssel, nämlich das ganze Schema selbst, und dann kann man entweder etwas kürzen, oder nicht, aber man erhält auf jeden Fall einen Schlüssel.
(41) Welche Attribute bilden den zweiten Schlüssel, wenn CD bereits bekannt ist?;A.;B.;C.;D.;E.;13;41.png;Es gibt genau zwei Schlüssel in diesem Schema, nämlich CD und AC. .... Berechnung: Wenn man einen Schlüssel bereits kennt, kann man überprüfen, ob sich ein Teil durch einen anderen ersetzen lässt. Kommt ein Attribute eines Schlüssels irgendwo auf der rechten Seite vor, dann kann man dieses Attribut auch durch die linke Seite dieser Regel ausdrücken. .... In diesem Beispiel ist der Schlüssel CD schon bekannt. Überprüfe, ob man C durch etwas Anderes ersetzen kann. Nein, weil es nur auf der linken Seite vorkommt. Überprüfe, ob man D durch etwas Anderes ersetzen kann. Ja, es gilt nämlich AE -> D, also kann man D durch AE ersetzen. .... Unser nächster Schlüsselkandidat ist somit AEC, allerdings wissen wir noch nicht, ob er auch minimal ist, daher müssen wir überprüfen, ob sich etwas streichen lässt, und danach immer noch das komplette Schema bestimmt. .... C lässt sich sicher nicht streichen, weil es nirgendwo auf der rechten Seite vorkommt. .... Versuche es mit A, bleibt CE, die Hülle von CE ist AttrHülle(FCES) = CE, also lässt sich nicht mehr das ganze Schema bestimmen. .... Versuche es mit E, bleibt AC, die Hülle von AC ist AttrHülle(F,AC) = ACBED, also das komplette Schema, somit ist AC der zweite Schlüssel. .... Da C immer Teil des Schlüssels sein muss, weil es nicht auf der rechten Seite vorkommt, bleiben nur mehr vier mögliche Kombinationen von zwei Attributen, und eine davon war vorgegeben, man könnte also auch einfach die anderen drei überprüfen, aber dann übt man nicht, wie man Schlüssel aus bestehenden Schlüsseln berechnet.
